torsions:
=========
    { 6, 39, 29, 58, 0.19389, 12.35042, 1.0, 1.2, 2.0 },
    { 9, 39, 29, 58, -0.01184, 0.0, -6.0, 1.2, 2.0 },
    { 9, 39, 29, 58, -0.02974, 0.0, -5.0, 1.2, 2.0 },
    { 9, 39, 29, 58, -0.11535, 0.0, -4.0, 1.2, 2.0 },
    { 9, 39, 29, 58, 0.10642, 0.81093, -3.0, 1.2, 2.0 },
    { 9, 39, 29, 58, -0.70075, -10.51754, -2.0, 1.2, 2.0 },
    { 9, 39, 29, 58, 0.19389, 12.35042, 1.0, 1.2, 2.0 },
    { 8, 39, 29, 58, -0.01184, 0.0, -6.0, 1.2, 2.0 },
    { 8, 39, 29, 58, -0.02974, 0.0, -5.0, 1.2, 2.0 },
    { 8, 39, 29, 58, -0.11535, 0.0, -4.0, 1.2, 2.0 },
    { 8, 39, 29, 58, 0.10642, 0.81093, -3.0, 1.2, 2.0 },
    { 8, 39, 29, 58, -0.70075, -10.51754, -2.0, 1.2, 2.0 },
    { 8, 39, 29, 58, 0.19389, 12.35042, 1.0, 1.2, 2.0 },
    { 10, 39, 29, 58, -0.01184, 0.0, -6.0, 1.2, 2.0 },
    { 10, 39, 29, 58, -0.02974, 0.0, -5.0, 1.2, 2.0 },
    { 10, 39, 29, 58, -0.11535, 0.0, -4.0, 1.2, 2.0 },
    { 10, 39, 29, 58, 0.10642, 0.81093, -3.0, 1.2, 2.0 },
    { 10, 39, 29, 58, -0.70075, -10.51754, -2.0, 1.2, 2.0 },
    { 10, 39, 29, 58, 0.19389, 12.35042, 1.0, 1.2, 2.0 },
    { 4, 39, 29, 58, -0.01184, 0.0, -6.0, 1.2, 2.0 },
    { 4, 39, 29, 58, -0.02974, 0.0, -5.0, 1.2, 2.0 },
    { 4, 39, 29, 58, -0.11535, 0.0, -4.0, 1.2, 2.0 },
    { 4, 39, 29, 58, 0.10642, 0.81093, -3.0, 1.2, 2.0 },
    { 4, 39, 29, 58, -0.70075, -10.51754, -2.0, 1.2, 2.0 },
    { 4, 39, 29, 58, 0.19389, 12.35042, 1.0, 1.2, 2.0 },
    { 12, 39, 29, 58, -0.01184, 0.0, -6.0, 1.2, 2.0 },
    { 12, 39, 29, 58, -0.02974, 0.0, -5.0, 1.2, 2.0 },
    { 12, 39, 29, 58, -0.11535, 0.0, -4.0, 1.2, 2.0 },
    { 12, 39, 29, 58, 0.10642, 0.81093, -3.0, 1.2, 2.0 },
    { 12, 39, 29, 58, -0.70075, -10.51754, -2.0, 1.2, 2.0 },
    { 12, 39, 29, 58, 0.19389, 12.35042, 1.0, 1.2, 2.0 },
    { 15, 39, 29, 58, -0.01184, 0.0, -6.0, 1.2, 2.0 },
    { 15, 39, 29, 58, -0.02974, 0.0, -5.0, 1.2, 2.0 },
    { 15, 39, 29, 58, -0.11535, 0.0, -4.0, 1.2, 2.0 },
    { 15, 39, 29, 58, 0.10642, 0.81093, -3.0, 1.2, 2.0 },
    { 15, 39, 29, 58, -0.70075, -10.51754, -2.0, 1.2, 2.0 },
    { 15, 39, 29, 58, 0.19389, 12.35042, 1.0, 1.2, 2.0 },
    { 16, 39, 29, 58, -0.01184, 0.0, -6.0, 1.2, 2.0 },
    { 16, 39, 29, 58, -0.02974, 0.0, -5.0, 1.2, 2.0 },
    { 16, 39, 29, 58, -0.11535, 0.0, -4.0, 1.2, 2.0 },
    { 16, 39, 29, 58, 0.10642, 0.81093, -3.0, 1.2, 2.0 },
    { 16, 39, 29, 58, -0.70075, -10.51754, -2.0, 1.2, 2.0 },
    { 16, 39, 29, 58, 0.19389, 12.35042, 1.0, 1.2, 2.0 },
    { 18, 39, 29, 58, -0.01184, 0.0, -6.0, 1.2, 2.0 },
    { 18, 39, 29, 58, -0.02974, 0.0, -5.0, 1.2, 2.0 },
    { 18, 39, 29, 58, -0.11535, 0.0, -4.0, 1.2, 2.0 },
    { 18, 39, 29, 58, 0.10642, 0.81093, -3.0, 1.2, 2.0 },
    { 18, 39, 29, 58, -0.70075, -10.51754, -2.0, 1.2, 2.0 },
    { 18, 39, 29, 58, 0.19389, 12.35042, 1.0, 1.2, 2.0 },
    { 19, 39, 29, 58, -0.01184, 0.0, -6.0, 1.2, 2.0 },
    { 19, 39, 29, 58, -0.02974, 0.0, -5.0, 1.2, 2.0 },
    { 19, 39, 29, 58, -0.11535, 0.0, -4.0, 1.2, 2.0 },
    { 19, 39, 29, 58, 0.10642, 0.81093, -3.0, 1.2, 2.0 },
    { 19, 39, 29, 58, -0.70075, -10.51754, -2.0, 1.2, 2.0 },
    { 19, 39, 29, 58, 0.19389, 12.35042, 1.0, 1.2, 2.0 },
    { 17, 39, 29, 58, -0.01184, 0.0, -6.0, 1.2, 2.0 },
    { 17, 39, 29, 58, -0.02974, 0.0, -5.0, 1.2, 2.0 },
    { 17, 39, 29, 58, -0.11535, 0.0, -4.0, 1.2, 2.0 },
    { 17, 39, 29, 58, 0.10642, 0.81093, -3.0, 1.2, 2.0 },
    { 17, 39, 29, 58, -0.70075, -10.51754, -2.0, 1.2, 2.0 },
    { 17, 39, 29, 58, 0.19389, 12.35042, 1.0, 1.2, 2.0 },
    { 20, 39, 29, 58, -0.01184, 0.0, -6.0, 1.2, 2.0 },
    { 20, 39, 29, 58, -0.02974, 0.0, -5.0, 1.2, 2.0 },
    { 20, 39, 29, 58, -0.11535, 0.0, -4.0, 1.2, 2.0 },
    { 20, 39, 29, 58, 0.10642, 0.81093, -3.0, 1.2, 2.0 },
    { 20, 39, 29, 58, -0.70075, -10.51754, -2.0, 1.2, 2.0 },
    { 20, 39, 29, 58, 0.19389, 12.35042, 1.0, 1.2, 2.0 },
    { 7, 39, 29, 58, -0.01184, 0.0, -6.0, 1.2, 2.0 },
    { 7, 39, 29, 58, -0.02974, 0.0, -5.0, 1.2, 2.0 },
    { 7, 39, 29, 58, -0.11535, 0.0, -4.0, 1.2, 2.0 },
    { 7, 39, 29, 58, 0.10642, 0.81093, -3.0, 1.2, 2.0 },
    { 7, 39, 29, 58, -0.70075, -10.51754, -2.0, 1.2, 2.0 },
    { 7, 39, 29, 58, 0.19389, 12.35042, 1.0, 1.2, 2.0 },
    { 26, 39, 29, 58, -0.01184, 0.0, -6.0, 1.2, 2.0 },
    { 26, 39, 29, 58, -0.02974, 0.0, -5.0, 1.2, 2.0 },
    { 26, 39, 29, 58, -0.11535, 0.0, -4.0, 1.2, 2.0 },
    { 26, 39, 29, 58, 0.10642, 0.81093, -3.0, 1.2, 2.0 },
    { 26, 39, 29, 58, -0.70075, -10.51754, -2.0, 1.2, 2.0 },
    { 26, 39, 29, 58, 0.19389, 12.35042, 1.0, 1.2, 2.0 },
    { 39, 11, 29, 58, 0.0394, -0.72432, -6.0, 1.2, 2.0 },
    { 39, 11, 29, 58, -0.03951, -3.64919, -5.0, 1.2, 2.0 },
    { 39, 11, 29, 58, -0.0093, -0.30087, -4.0, 1.2, 2.0 },
    { 39, 11, 29, 58, -0.18022, 0.28942, -3.0, 1.2, 2.0 },
    { 39, 11, 29, 58, -0.28956, -3.59747, -2.0, 1.2, 2.0 },
    { 39, 11, 29, 58, 0.06643, 5.13105, 1.0, 1.2, 2.0 },
    { 14, 39, 58, 29, -0.06722, 0.0, -6.0, 1.2, 2.0 },
    { 14, 39, 58, 29, 0.07683, 0.0, -5.0, 1.2, 2.0 },
